year;code;city;type;GDP;GDPPC
2013;4206801;Ibicaré;Centro Local;72029,727;21443,8
2013;4206900;Ibirama;Centro de Zona;344581,702;19040,82
2013;4207007;Içara;Centro Local;1540550,373;29962,47
2013;4207106;Ilhota;Centro Local;356093,542;27133
2013;4207205;Imaruí;Centro Local;151885,594;13440,01
2013;4207304;Imbituba;Centro de Zona;989629,932;23426,52
2013;4207403;Imbuia;Centro Local;113767,232;19133,41
2013;4207502;Indaial;Centro de Zona;1834321,536;30352,98
2013;4207577;Iomerê;Centro Local;96230,14;33860,01
2013;4207601;Ipira;Centro Local;65818,978;13965,41
2013;4207650;Iporã do Oeste;Centro Local;177918,197;20417,51
2013;4207684;Ipuaçu;Centro Local;297051,528;41703,15
2013;4207700;Ipumirim;Centro Local;210856,41;28359,97
2013;4207759;Iraceminha;Centro Local;81686,186;19393,68
2013;4207809;Irani;Centro Local;180511,643;18145,52
2013;4207858;Irati;Centro Local;44768,266;21658,57
2013;4207908;Irineópolis;Centro Local;266231,727;24553,33
2013;4208005;Itá;Centro Local;175332,632;27310,38
2013;4208104;Itaiópolis;Centro Local;530724,407;25254,55
2013;4208203;Itajaí;Centro Subregional;15485920,8;78287,24
2013;4208302;Itapema;Centro Local;1155218,024;21828,28
2013;4208401;Itapiranga;Centro de Zona;590528,014;36662,82
2013;4208450;Itapoá;Centro Local;632481,025;37427,13
2013;4208500;Ituporanga;Centro de Zona;592435,567;25220,76
2013;4208609;Jaborá;Centro Local;101754,91;25081,32
2013;4208708;Jacinto Machado;Centro Local;272987,041;25567,77
2013;4208807;Jaguaruna;Centro Local;304926,626;16549,61
2013;4208906;Jaraguá do Sul;Capital Regional;7782911,465;49725,03
2013;4208955;Jardinópolis;Centro Local;38526,247;22385,97
2013;4209003;Joaçaba;Centro Subregional;1156721,746;40732,51
2013;4209102;Joinville;Capital Regional;22049703,43;40311,64
2013;4209151;José Boiteux;Centro Local;80304,573;16602,14
2013;4209177;Jupiá;Centro Local;44110,155;20440,29
2013;4209201;Lacerdópolis;Centro Local;109677,959;48919,7
2013;4209300;Lages;Centro Subregional;3595196,463;22616,85
2013;4209409;Laguna;Centro Local;668180,342;15193,17
2013;4209458;Lajeado Grande;Centro Local;91100,261;61223,29
2013;4209508;Laurentino;Centro Local;165059,514;25782,49
2013;4209607;Lauro Müller;Centro Local;237244,574;15985,75
2013;4209706;Lebon Régis;Centro Local;181963,259;15066,93
2013;4209805;Leoberto Leal;Centro Local;72563,67;22002,33
2013;4209854;Lindóia do Sul;Centro Local;110010,722;23536,74
2013;4209904;Lontras;Centro Local;203323,509;18475,56
2013;4210001;Luiz Alves;Centro Local;406346,711;35660,09
2013;4210035;Luzerna;Centro Local;145242,142;25490,02
2013;4210050;Macieira;Centro Local;45725,071;24972,73
2013;4210100;Mafra;Centro Subregional;1254306,245;22927,29
2013;4210209;Major Gercino;Centro Local;35019,054;10376,02
2013;4210308;Major Vieira;Centro Local;155859,517;20028,21
2013;4210407;Maracajá;Centro Local;158260,489;23328,49
2013;4210506;Maravilha;Centro de Zona;862931,507;36561,8
2013;4210555;Marema;Centro Local;103745,547;49544,2
2013;4210605;Massaranduba;Centro Local;400562,994;25700,18
2013;4210704;Matos Costa;Centro Local;31959,408;11550,2
2013;4210803;Meleiro;Centro Local;146700,895;20705,84
2013;4210852;Mirim Doce;Centro Local;51864,65;20946,95
2013;4210902;Modelo;Centro Local;128214,334;30917,37
2013;4211009;Mondaí;Centro Local;415832,751;38230,46
2013;4211058;Monte Carlo;Centro Local;156632,394;16309,08
2013;4211108;Monte Castelo;Centro Local;152818,545;18025,31
2013;4211207;Morro da Fumaça;Centro Local;514468,075;30463,53
2013;4211256;Morro Grande;Centro Local;92853,2;31712,16
2013;4211306;Navegantes;Centro Local;2711376,84;39676,56
2013;4211405;Nova Erechim;Centro Local;135042,294;29504,54
2013;4211454;Nova Itaberaba;Centro Local;138655,876;31963,09
2013;4211504;Nova Trento;Centro Local;388389,923;29569,08
2013;4211603;Nova Veneza;Centro Local;471296,474;33430,02
2013;4211652;Novo Horizonte;Centro Local;68808,234;25665,14
2013;4211702;Orleans;Centro Local;863828,731;38962,1
2013;4211751;Otacílio Costa;Centro Local;540927,842;31179,19
2013;4211801;Ouro;Centro Local;119382,285;16054,64
2013;4211850;Ouro Verde;Centro Local;84813,239;37182,48
2013;4211876;Paial;Centro Local;74154,914;43671,92
2013;4211892;Painel;Centro Local;40403,357;16940,61
2013;4211900;Palhoça;Capital Regional;3990379,834;26492,5
2013;4212007;Palma Sola;Centro Local;234034,716;30209,72
2013;4212056;Palmeira;Centro Local;83684,659;33635,31
2013;4212106;Palmitos;Centro Local;547051,548;33623,33
2013;4212205;Papanduva;Centro Local;827141,922;44546,64
2013;4212239;Paraíso;Centro Local;128955,097;32938,72
2013;4212254;Passo de Torres;Centro Local;75292,484;10110,44
2013;4212270;Passos Maia;Centro Local;98778,535;22516,19
2013;4212304;Paulo Lopes;Capital Regional;175388,327;24895,43
2013;4212403;Pedras Grandes;Centro Local;85093,016;20703,9
2013;4212502;Penha;Centro Local;452573,573;16200,37
2013;4212601;Peritiba;Centro Local;60576,935;20479,02
2013;4212650;Pescaria Brava;Centro Local;44993,175;4644,7
2013;4212700;Petrolândia;Centro Local;162824,49;26518,65
2013;4212809;Balneário Piçarras;Centro Local;449503,482;23255,39
2013;4212908;Pinhalzinho;Centro de Zona;848486,999;47486,4
2013;4213005;Pinheiro Preto;Centro Local;97048,869;29319,9
2013;4213104;Piratuba;Centro Local;474688,808;104718,47
2013;4213153;Planalto Alegre;Centro Local;105150,224;38084,11
2013;4213203;Pomerode;Centro Local;1460078,525;48654,69
2013;4213302;Ponte Alta;Centro Local;77993,574;15965,93
2013;4213351;Ponte Alta do Norte;Centro Local;95619,902;28281,54
2013;4213401;Ponte Serrada;Centro de Zona;245046,297;21574,78
2013;4213500;Porto Belo;Centro Local;735349,79;40703,52
2013;4213609;Porto União;Centro de Zona;507225,126;14680,48
2013;4213708;Pouso Redondo;Centro Local;404286,475;25455,64
2013;4213807;Praia Grande;Centro Local;114635,156;15539,54
2013;4213906;Presidente Castello Branco;Centro Local;36484,63;21575,77
2013;4214003;Presidente Getúlio;Centro de Zona;357778,377;22441,09
2013;4214102;Presidente Nereu;Centro Local;42621,005;18418,76
2013;4214151;Princesa;Centro Local;53005,419;18611,45
2013;4214201;Quilombo;Centro Local;454933,526;44362,12
2013;4214300;Rancho Queimado;Centro Local;91739,929;32451,34
2013;4214409;Rio das Antas;Centro Local;123849,958;19831,86
2013;4214508;Rio do Campo;Centro Local;129977,541;21014,96
2013;4214607;Rio do Oeste;Centro Local;156434,505;21373,75
2013;4214706;Rio dos Cedros;Centro Local;219963,126;20219,06
2013;4214805;Rio do Sul;Centro Subregional;2076655,562;31823,21
2013;4214904;Rio Fortuna;Centro Local;212814,929;46700,66
2013;4215000;Rio Negrinho;Centro Local;869022,467;21109,69
2013;4215059;Rio Rufino;Centro Local;39431,927;15887,16
2013;4215075;Riqueza;Centro Local;69196,552;14385,98
2013;4215109;Rodeio;Centro Local;232646,654;20643
2013;4215208;Romelândia;Centro Local;119907,175;22119,01
2013;4215307;Salete;Centro Local;131622,271;17426,49
2013;4215356;Saltinho;Centro Local;60303,523;15274,45
2013;4215406;Salto Veloso;Centro Local;112113,789;24941,89
2013;4215455;Sangão;Centro Local;223246,089;19766,79
2013;4215505;Santa Cecília;Centro Local;307268,546;18833,5
2013;4215554;Santa Helena;Centro Local;47867,871;20334,69
2013;4215604;Santa Rosa de Lima;Centro Local;39067,951;18463,11
2013;4215653;Santa Rosa do Sul;Centro Local;106113,962;12845,17
2013;4215679;Santa Terezinha;Centro Local;164156,881;18479,89
2013;4215687;Santa Terezinha do Progresso;Centro Local;37491,783;13505,69
2013;4215695;Santiago do Sul;Centro Local;40773,736;28835,74
2013;4215703;Santo Amaro da Imperatriz;Capital Regional;587584,874;27688,84
2013;4215752;São Bernardino;Centro Local;53266,014;20168,88
2013;4215802;São Bento do Sul;Centro de Zona;2690097,971;34052,74
2013;4215901;São Bonifácio;Centro Local;46080,934;15416,84
2013;4216008;São Carlos;Centro Local;283377,217;26353,32
2013;4216057;São Cristóvão do Sul;Centro Local;107766,902;20507,5
2013;4216107;São Domingos;Centro de Zona;290966,358;30531,62
2013;4216206;São Francisco do Sul;Centro Local;3279382,08;70559,25
2013;4216255;São João do Oeste;Centro Local;151127,766;24332,28
2013;4216305;São João Batista;Centro de Zona;550950,385;18161
2013;4216354;São João do Itaperiú;Centro Local;79394,488;22189,63
2013;4216404;São João do Sul;Centro Local;107976,98;15032,3
2013;4216503;São Joaquim;Centro Local;500244,703;19358,57
2013;4216602;São José;Capital Regional;7661754,676;34085,72
2013;4216701;São José do Cedro;Centro de Zona;332574,503;23919,34
2013;4216800;São José do Cerrito;Centro Local;238406,597;26311,29
2013;4216909;São Lourenço do Oeste;Centro de Zona;708563,948;31096,46
2013;4217006;São Ludgero;Centro Local;558071,642;46739,67
2013;4217105;São Martinho;Centro Local;63676,069;19659,18
2013;4217154;São Miguel da Boa Vista;Centro Local;27242,713;14360,95
2013;4217204;São Miguel do Oeste;Centro Subregional;1286906,878;33722,21
2013;4217253;São Pedro de Alcântara;Centro Local;52531,503;10222,13
2013;4217303;Saudades;Centro Local;270974,407;28882,37
2013;4217402;Schroeder;Capital Regional;390321,652;22255,77
2013;4217501;Seara;Centro de Zona;534295,792;30793,37
2013;4217550;Serra Alta;Centro Local;109336,041;32902,81
2013;4217600;Siderópolis;Centro Local;416706,446;30869,43
2013;4217709;Sombrio;Centro de Zona;526865,853;18677,23
2013;4217758;Sul Brasil;Centro Local;85060,741;31527,33
2013;4217808;Taió;Centro de Zona;413939,188;23182,08
2013;4217907;Tangará;Centro de Zona;292343,04;33307,85
2013;4217956;Tigrinhos;Centro Local;29125,493;16681,27
2013;4218004;Tijucas;Centro de Zona;1188294,438;35107,82
2013;4218103;Timbé do Sul;Centro Local;85231,566;15821,71
2013;4218202;Timbó;Centro de Zona;1379036,37;34701,47
2013;4218251;Timbó Grande;Centro Local;142164,454;18967,91
2013;4218301;Três Barras;Centro Local;684588,206;36530,85
2013;4218350;Treviso;Centro Local;243688,429;65755,11
2013;4218400;Treze de Maio;Centro Local;111235,12;15809,43
2013;4218509;Treze Tílias;Centro Local;337485,791;48734,41
2013;4218608;Trombudo Central;Centro Local;214704,148;31112,03
2013;4218707;Tubarão;Centro Subregional;2791737,435;27563,46
2013;4218756;Tunápolis;Centro Local;90271,74;19371,62
2013;4218806;Turvo;Centro Local;336794,294;27264,17
2013;4218855;União do Oeste;Centro Local;105939,719;37808,61
2013;4218905;Urubici;Centro Local;209063,588;18985,07
2013;4218954;Urupema;Centro Local;42607,373;16995,36
2013;4219002;Urussanga;Centro Local;613146,479;29441,39
2013;4219101;Vargeão;Centro Local;294680,028;82083,57
2013;4219150;Vargem;Centro Local;47188,176;17361,36
2013;4219176;Vargem Bonita;Centro Local;253574,115;53361,56
2013;4219200;Vidal Ramos;Centro Local;211483,543;33163,48
2013;4219309;Videira;Centro Subregional;1654509,242;33244,44
2013;4219358;Vitor Meireles;Centro Local;83634,659;16114,58
2013;4219408;Witmarsum;Centro Local;84680,44;22467,61
2013;4219507;Xanxerê;Centro Subregional;1319705,755;28090,2
2013;4219606;Xavantina;Centro Local;112955,898;27389,89
2013;4219705;Xaxim;Centro de Zona;778413,799;28788,56
2013;4219853;Zortéa;Centro Local;52344,882;16601,61
2013;4220000;Balneário Rincão;Centro Local;129061,267;11099,18
2013;4300034;Aceguá;Centro Local;181677,109;39171,43
2013;4300059;Água Santa;Centro Local;244117,46;63605,38
2013;4300109;Agudo;Centro Local;355289,662;20703,32
2013;4300208;Ajuricaba;Centro Local;203096,444;27371,49
2013;4300307;Alecrim;Centro Local;85232,239;12158,66
2013;4300406;Alegrete;Centro de Zona;1515947,426;19176,1
2013;4300455;Alegria;Centro Local;74894,201;17647,08
2013;4300471;Almirante Tamandaré do Sul;Centro Local;105156,075;49931,66
2013;4300505;Alpestre;Centro Local;110526,391;14042,23
2013;4300554;Alto Alegre;Centro Local;57986,605;31242,78
2013;4300570;Alto Feliz;Centro Local;58403,867;19243,45
2013;4300604;Alvorada;Metrópole;1999570,42;9765,91
2013;4300638;Amaral Ferrador;Centro Local;82321,084;12299,58
2013;4300646;Ametista do Sul;Centro Local;72640,271;9608,5
2013;4300661;André da Rocha;Centro Local;100510,526;78646,73
2013;4300703;Anta Gorda;Centro Local;147365,431;23635,19
2013;4300802;Antônio Prado;Centro Local;371377,485;28001,02
2013;4300851;Arambaré;Centro Local;103269,543;27334,45
2013;4300877;Araricá;Capital Regional;122352,49;23551,97
2013;4300901;Aratiba;Centro Local;879473,83;131519,94
2013;4301008;Arroio do Meio;Centro de Zona;835479,006;42212,97
2013;4301057;Arroio do Sal;Centro Local;152519,976;17968,89
2013;4301073;Arroio do Padre;Centro Local;40247,13;14087,2
2013;4301107;Arroio dos Ratos;Metrópole;173980,538;12311,11
2013;4301206;Arroio do Tigre;Centro Local;294149,409;22225,12
2013;4301305;Arroio Grande;Centro Local;438724,257;23116,3
2013;4301404;Arvorezinha;Centro de Zona;181741,674;17189,22
2013;4301503;Augusto Pestana;Centro Local;239472,756;33232,41
2013;4301552;Áurea;Centro Local;68670,054;18321,79
2013;4301602;Bagé;Centro Subregional;2065955,541;17040,92
2013;4301636;Balneário Pinhal;Centro Local;151872,196;12767,73
2013;4301651;Barão;Centro Local;194036,434;32296,34
2013;4301701;Barão de Cotegipe;Centro Local;145214,781;21532,44
2013;4301750;Barão do Triunfo;Centro Local;92529,852;12621,72
2013;4301800;Barracão;Centro Local;146184,45;26588,66
2013;4301859;Barra do Guarita;Centro Local;34461,237;10715,56
2013;4301875;Barra do Quaraí;Centro Local;133990,654;32085,88
2013;4301909;Barra do Ribeiro;Centro Local;220108,759;16738,31
2013;4301925;Barra do Rio Azul;Centro Local;37630,965;18881,57
2013;4301958;Barra Funda;Centro Local;96422,303;38942,77
2013;4302006;Barros Cassal;Centro Local;143084,95;12466,02
2013;4302055;Benjamin Constant do Sul;Centro Local;23690,541;10277,89
2013;4302105;Bento Gonçalves;Centro Subregional;4752627,37;42668,85
2013;4302154;Boa Vista das Missões;Centro Local;116882,578;53788,58
2013;4302204;Boa Vista do Buricá;Centro de Zona;149046,924;21918,67
2013;4302220;Boa Vista do Cadeado;Centro Local;178592,405;70870
2013;4302238;Boa Vista do Incra;Centro Local;141668,694;55841,03
2013;4302253;Boa Vista do Sul;Centro Local;57537,123;20117,88
2013;4302303;Bom Jesus;Centro Local;251490,087;21271,26
2013;4302352;Bom Princípio;Centro Local;370920,207;29335,67
2013;4302378;Bom Progresso;Centro Local;45545,054;19707,94
2013;4302402;Bom Retiro do Sul;Centro Local;199562,76;16624,69
2013;4302451;Boqueirão do Leão;Centro Local;101671,036;12853,48
2013;4302501;Bossoroca;Centro Local;219262,705;31534,98
2013;4302584;Bozano;Centro Local;71828,399;31952,13
2013;4302600;Braga;Centro Local;70483,355;18871,05
2013;4302659;Brochier;Centro Local;68686,795;14011,99
2013;4302709;Butiá;Centro Local;329252,64;15581,5
2013;4302808;Caçapava do Sul;Centro de Zona;626788,817;18075,58
2013;4302907;Cacequi;Centro Local;253371,475;18315,13
2013;4303004;Cachoeira do Sul;Centro de Zona;1828073,655;21267,8
2013;4303103;Cachoeirinha;Metrópole;5672015,289;45568,6
2013;4303202;Cacique Doble;Centro Local;74535,014;14741,89
2013;4303301;Caibaté;Centro Local;131287,255;25869,41
2013;4303400;Caiçara;Centro Local;80872,296;15709,46
2013;4303509;Camaquã;Centro de Zona;1484685,49;22698,49
2013;4303558;Camargo;Centro Local;137778,13;51010,04
2013;4303608;Cambará do Sul;Centro Local;109481,645;16311,33
2013;4303673;Campestre da Serra;Centro Local;94164,392;27900,56
2013;4303707;Campina das Missões;Centro Local;103147,222;16755,56
2013;4303806;Campinas do Sul;Centro Local;178374,907;31526,14
2013;4303905;Campo Bom;Capital Regional;2170712,406;34271,34
2013;4304002;Campo Novo;Centro Local;148273,562;27437,74
2013;4304101;Campos Borges;Centro Local;77384,661;21743,37
2013;4304200;Candelária;Centro Local;566127,312;18067,51
2013;4304309;Cândido Godói;Centro Local;164764,777;24761,76
2013;4304358;Candiota;Centro Local;116695,544;12665,03
2013;4304408;Canela;Centro Local;721651,144;17313,26
2013;4304507;Canguçu;Centro Local;782774,594;14113,71
2013;4304606;Canoas;Metrópole;11219229,68;33140,92
2013;4304614;Canudos do Vale;Centro Local;36473,129;19811,59
2013;4304622;Capão Bonito do Sul;Centro Local;107375,639;60221,89
2013;4304630;Capão da Canoa;Centro de Zona;953132,864;20836,24
2013;4304655;Capão do Cipó;Centro Local;236048,723;71141,87
2013;4304663;Capão do Leão;Centro Local;372841,402;14762,49
2013;4304671;Capivari do Sul;Centro Local;177997,192;42613,64
2013;4304689;Capela de Santana;Capital Regional;152442,495;12370,57
2013;4304697;Capitão;Centro Local;54476,127;19874,54
2013;4304705;Carazinho;Centro Subregional;1830411,762;29665,36
2013;4304713;Caraá;Centro Local;78235,882;10105,38
2013;4304804;Carlos Barbosa;Centro Local;1462810,098;54226,35
2013;4304853;Carlos Gomes;Centro Local;29530,862;18410,76
2013;4304903;Casca;Centro de Zona;314266,992;34945,73
2013;4304952;Caseiros;Centro Local;84807,619;27017,4
2013;4305009;Catuípe;Centro Local;267027,963;28176,42
2013;4305108;Caxias do Sul;Capital Regional;21396940,34;45984,86
2013;4305116;Centenário;Centro Local;50106,936;16504,26
2013;4305124;Cerrito;Centro Local;74878,636;11479,17
2013;4305132;Cerro Branco;Centro Local;62392,537;13449,57
2013;4305157;Cerro Grande;Centro Local;42993,41;17441,55
2013;4305173;Cerro Grande do Sul;Centro Local;133276,097;12102,81
2013;4305207;Cerro Largo;Centro de Zona;590002,241;42531,88
2013;4305306;Chapada;Centro Local;347237,682;36054,17
2013;4305355;Charqueadas;Centro Local;1011897,828;26920,05
2013;4305371;Charrua;Centro Local;71448,011;20228,77
2013;4305405;Chiapetta;Centro Local;163532,273;39885,92
2013;4305439;Chuí;Centro Local;131998,082;21055,68
2013;4305447;Chuvisca;Centro Local;97093,068;18668,15
2013;4305454;Cidreira;Centro Local;198968,205;14372,16
2013;4305504;Ciríaco;Centro Local;115831,694;23032,75
2013;4305587;Colinas;Centro Local;59771,778;23937,44
2013;4305603;Colorado;Centro Local;150892,551;42243,16
2013;4305702;Condor;Centro Local;253672,341;37354,2
2013;4305801;Constantina;Centro de Zona;223110,778;22140,6
2013;4305835;Coqueiro Baixo;Centro Local;28844,79;18407,65
2013;4305850;Coqueiros do Sul;Centro Local;79429,269;31809,88
